Review,Rating,Country,user_avis,Date
"arnaque chez nike : aucune réactivité service client 0 Site piraté : ils s'en moquentMon fils a été victime d'une arnaque sur le site nike qui a été piraté. Il s'en est rendu compte immédiatement car il avait l'application sur son téléphone. il aurait commandé une paire de chaussures en Hollande et son adresse mail a été modifiée . il a immédiatement appelé car pas d'adresse mail... Il a attendu une heure au téléphone pour s'entendre dire que cela faisait plus d'une demi-heure et qu'ils ne pouvaient rien faire;en tant que mère, j'ai moi-m^me rappelé, ai patienté une heure et n'ai pas davantage obtenu gain de cause : un responsable devait me rappeler, personne, mon fils a été débité de 479 euros , son adresse mail est toujours erronée... le seul conseil qu'ils m'aient donné :  faites marcher l'assurance de la carte bleue. Donc ce n'est pas leur problème alors que leur site est piraté, que mon fils les a appelés immédiatement mais trop de process, ils ne pouvaient rien faire ... C'est lamentable . a fuitr absolument ,aucun  sens du service client, client pris en otage au téléphone, site piraté mais ce n'est absoluement pas leur problème .",1.0,FR,4avis,09 juin 2020
"l'impression de me faire voler et de ne pas être entendu. triste !franchement, je suis atterré ! un lien de suivi me dit que j'ai été livré et en fait rien : pas d'avis dans ma boite aux lettres, rien dans l'immeuble...j'essaie depuis ce matin d'appeler le SAV...mise en attente pendant des heures...personne ne répond. on ne trouve pas où laisser de mails sur le site, bref...l'impression de me faire voler et de ne pas être entendu. triste !numéro de suivi : PM964591961JB",1.0,FR,2avis,06 juin 2020
"A fuir absolumentCe site est une arnaque, ma commande n'a pas été livrée et ils refusent de me rembourser. Ne jamais passer commande auprès d'eux.",1.0,FR,1avis,06 juin 2020
"De plus en plus déçue de nike!De plus en plus déçue de nike!Impossible de les avoirs par téléphone.Ils se servent de la crise sanitaire et du covid 19 pour ne pas repondre.Par contre piur vendre ils sont en première ligne.Un colis Chronopost que je n'ai pas eu, le livreur à mis un avis de passage alors que je suis chez mois et habite aux rez-de-chaussée.",1.0,FR,78avis,05 juin 2020
"J’ai commandé le 26 mai car il y avait…J’ai commandé le 26 mai car il y avait a une réduction sur le site, le jour même après avoir confirmé la commande ils ont annulé sans aucune raison. Leur service est nul ils ne m’ont même pas envoyé de mail pour l’annulation sachant qu’elle a bien été annulé",1.0,FR,1avis,04 juin 2020
Ce site est une arnaque commande…Ce site est une arnaque commande validée et payée ensuite annulée service client injoignable et la commande qui a été maintenue a été volée par le livreur!! C’est honteux ils méritent d’être signalés à la répression des fraudes dégoûter de cette marque,1.0,FR,3avis,
"Nike - arnaque et service catastrophiqueBonjour ,Je suis extrêmement choqué du service et gestion des commande nike .J’ai passe une commande il y a plus de 15 jours C00172184954 . ( paire de basket a 275euro) Je n’ai jamais recu ma commande malgré les mail comme quoi la commande a ete expedie et livre.J’ai immédiatement informe le service nike qui me demande d’attendre 10jours afin de faire une enquete 10 jours plus tard aucune nouvelle je relance et on me dit qu’ils ne peuvent m’en dire plus et surtout qu’ils ne peuvent me dire combien de temp sa prendra ! Du coup j’ai été debite je n’ai pas ma commande et aucune info ! Honteux de la part de nike ...",1.0,FR,1avis,01 juin 2020
ce Site est une arnaqueNe commandez pas sur ce site la commande met 30jours à être traiter puis au bout de 60j on reçoit une notification stipulant que la commande est annulé à cause d’une rupture de stockLe service client vous propose comme geste commercial un code promo de -20% alors que le site propose un code promo de 30% pour toute commande! C’est inadmissible!,1.0,FR,1avis,01 juin 2020
Commande paSsé le 30 avril nous sommes…Commande paSsé le 30 avril nous sommes le 28 mai ma commande n a toujours pas été expédier j’ai dû appelé le service client une dizaine de fois en attendant à chaque appel 1 heure et les conseillers ne savent pas quoi me dire remboursement impossible tant que je n’ai pas reçu mon colis sauf que mon colis N’a toujours pas été expédier. Ce sont de gros voleur c’est une honte pour une chaîne de magasin aussi grosse que la leurs déçu site a fuir,1.0,FR,3avis,28 mai 2020
Tirage au sort achat nouveautéTirage au sort achat nouveauté c’est tout simplement un scandale une grosse magouille d’autres magasins font des tirages au sort depuis le 23 mai et la marque officielle nike fais le tirage au sort le 25 mai une trentaine de personnes autour de moi ainsi que moi même se sont inscrit au tirage au sort pas une seule on étais sélectionné c’est grave mauvais zéro pointé  quand les tirages aux sort débutent sur Nike il ne doivent plus avoir de stock tout est déjà vendu aux magasin zéro pointé plus jamais je ne commande sur Nike honte à vous,1.0,FR,16avis,11 mai 2020
"Good !Good !Produits, livraison, retours au top !",4.0,FR,3avis,19 mai 2020
Mauvaise Logistique + Colissimo = ArnaqueJe gagne à la loterie la réédition des Jordan 5. Le livreur indique que j'ai refusé la livraison (mensonge). La commande repart chez Nike. J'explique la situation au service client. Celui ci refuse de me retourner la paire et me rembourse.,1.0,FR,6avis,18 mai 2020
Commande passée pendant le confinementCommande passée pendant le confinement. Livraison prévue pour le 19 mai mais reçu dès le 6 mai. Donc plus que satisfait,5.0,FR,8avis,16 mai 2020
"Une très bonne marqueUne très bonne marque, connue depuis des années par sa qualité supérieure",5.0,DZ,1avis,14 mai 2020
je devais être livré le 11mai nous…je devais être livré le 11mai nous sommes le 13 et les chaussures ne sont toujours pas expédiés. ils sont injoignables par téléphone et sur le tchat à part constaté que ce n'est pas parti ils ne servent à rien. On ne peut même pas me faire une estimation de livraison. c'était ma première commande chez eux et ce sera sans doute la dernière.,1.0,FR,3avis,
"Ça fait 2 semaine et demi que j'attend…Ça fait 2 semaine et demi que j'attend mon colis , ILS L'ONT MÊME PAS EXPÉDIÉE ! Honte !!!!!! Premièr achat dernier achat !!!",1.0,FR,2avis,13 mai 2020
"tres bon sitetres bon site, livraison rapide",4.0,FR,2avis,10 mai 2020
"Service client INJOIGNABLE!!!Service client INJOIGNABLE!!!A l’heure où je vous parle je suis encore en attente et cela fait 1h30 !!! C’est un délire je n’ai jamais vécu cela ! Je suis toujours dans l’attente d’un article qui devait m’etre livré il y a une semaine, qu’il y ait du retard cela peut arriver mais nous n’avons aucun moyen d’obtenir des renseignements puisque personne ne répond au téléphone et par mail cela fait le 3ème que je poste aujourd’hui, tous restes sans réponse ...Je ne sais plus quoi faire c’est une honte!",1.0,FR,,09 mai 2020
"Très grande déception!Très grande déception!! Nike n’est pas à la hauteur de sa notoriété... loin de là :1 mois après avoir commandé plus de 300€ d’articles pour toute la famille, j’attends la livraison prévue le 5 mai... en vérifiant sur le site, je constate que le statut de la commande est ANNULÉE! Aucune notification par mail ne m’a été transmise. Inadmissible pour une maison comme Nike.Le service client, un monsieur sympa mais démuni, explique qu’un accent sur l’adresse de livraison a automatiquement annulé la commande et qu’il arrive qu’on ne vous prévienne pas 🤨. Au final pas de solution de recommande ni de code promo équivalent à l’offre initiale. Vraiment très déçu je ne recommanderai jamais vu la qualité de la réponse. 😡😡😡",1.0,FR,5avis,09 mai 2020
"Bonjour,Bonjour,Pour ma part j’ai acheté le 27 mars 2020 une paire de chaussures sur le site Nike.com pour un montant de 190 euros avec la réduction de 30%. Je ne l’ai JAMAIS REÇU! J’ai appelé le service après vente une semaine après la date dépassée  pour savoir ce qu’il en était , on a dit qu’on allait me rappeler la semaine d’après pour soit me rembourser soit me donner une autre date de réception  que le colis était peut être égaré... vous savez quoi ? Trois semaines après 0 nouvelles quand j’appelle leur service après vente ça tombe immédiatement sur la messagerie. UN SCANDALE !!!",1.0,FR,1avis,04 mai 2020
"ParfaitParfait, livraison rapide, plus besoin de se poser la question c’est un site parfait.",5.0,FR,9avis,04 mai 2020
"SITE FRAUDULEUX ARNAQUE1ere commande. Débit effectué sur mon compte. Mail de confirmation de Nike.Le lendemain mail me disant que la commande n à pas pu être traitée, soit disant erreur d adresse entre le mode de paiement et l adresse de livraison. Alors que je n ai qu une adresse et qu il s agit bien de la Meme. On m invite à refaire une commande. Évidemment, pourquoi ne pas payer 2 fois les mêmes achats.Contact du service client, injoignable par téléphone. Sur le tchat, un gentil Monsieur me dit on a annulé pour vous protéger de la fraude ?!!!?! Ah bon ... et l argent vous sera remboursé sous 5-9 jours ouvrés. N hésitez pas à contacter votre banque pour annuler le paiement, ils le font immédiatement.Site frauduleux, arnaque. Ne surtout pas commander sur leur site.Dommage pour le soit disant Numéro 1 sur l équipement sportif.",1.0,FR,1avis,02 mai 2020
"Premiere commande sur le site nike et Très mauvais expériencePremiere commande sur le site nike, qui m'indique que mon paiement ne passe pas, je recommence , cela ne fonctionne toujours pas puis 2 minutes apres je recois 2 mails qui m'indiquent que ma commande a été validée (2 fois) Je tente d'annuler une des 2 commandes, le site ne le permet pas. Je contacte le service client( apres une longue attente de plus de 15 minutes) qui m'indique qui est dans l'incapacité d'annuler la commande car plus de 15 minutes sont passées et donc impossible d'annuler la commande. Je pourrais juste leur retourner une fois recue pour me faire rembourser (15 jours de delai annoncé pour la reception+ le temps de retour +le temps de remboursement..ça fait long pour un site comme Nike!)Je ne vous parle pas non plus du service client qui me conseille uniquement de m'inscrire à la newsletter..",1.0,FR,3avis,29 avril 2020
"Pas oufPas ouf, ça pète vite",2.0,FR,1avis,23 avril 2020
Service client au top j'ai commander un…Service client au top j'ai commander un survetement pas cher il est niquel avec un code promo de 30%  en plus. Merci Nike 👍,5.0,FR,4avis,22 avril 2020
Je vous conseille ce magasin si vous…Je vous conseille ce magasin si vous êtes milliardaire,1.0,FR,81avis,20 avril 2020
"Pas terriblePas terrible, site peu pratique.",1.0,TH,2avis,15 avril 2020
"NIKE 720Bonjour,J’ai acheté des baskets Nike 720 à mon fils, il y a quelques semaines. Hier en se promenant dans un chemin, un caillou à percer la semelle! Du coup, les chaussures sont inutilisables. Nous sommes très déçus.On déconseille ce produit trop fragile;",1.0,FR,1avis,14 avril 2020
"Le service est LAMENTABLE!J'arrive sur ce site et je ne suis pas surpris de découvrir à quel point NIKE est MAUVAIS, non seulement leur site est truffé de bugs (non reconnaisance d'un client, bugs lors des commandes ...) mais en plus le service EST TRES MAUVAIS. Après avoir passé 1h00 pour trouver les bonnes chaussures, impossible de se connecter (pour avoir la livraison gratuite). JE réessaye une semaine plus tard, je commande ""une autre paire"" puisque celles que je voulais n'y sont plus. Je paye, après plusieurs jours, je reçois ce message de NIKe,Merci pour votre récente commande. Malheureusement, l'article ci-dessous n'est plus disponible. Nous l'avons donc supprimé de votre commande. Si votre commande contient d'autres articles, ils sont en cours d'expédition comme prévu.après avoir contacté le service client, voici sa réponse:*****Je ne vais rien pouvoir faire pour vous, j'en suis navreEt bien maintenant j'irai voir REEBOK, ou ADIDAS qui auront peut être un meilleur service, parce que NIKE, VOUS ETES LAMENTABLES!",1.0,FR,28avis,12 avril 2020
Chaussure sur mesure au top!,5.0,FR,13avis,01 mars 2020
Appli snkrs a quoi elle sert toutes les…Appli snkrs a quoi elle sert toutes les semaines impossible d avoir une paire si les paires que l on retrouve dans les shops je trouve que cette appli sert à faire rêver uniquement désolé c est une grosse !!!!!!!!!!!,1.0,FR,1avis,01 mars 2020
